address,amount
juno12ks357k4ngmd5aarg7h9s056mse06cx5anexg7,14048843.0
juno12ksgtc9pfkqd706wzcj9g9ypwzwusqact73hjc,7558384.0
juno12ksv2xwzfwxpxaspww73tj9x0st29daaq6naap,1253819.0
juno12kuglcy7h964hz6uynr34y4e55v2t6f8wz936q,7471916.0
juno12kulln9f2vjc8vzzwg0uxnf3k4w2x30hgen20v,10104825.0
juno12kutlq6v8tt8dlzqe79ujjtz9pfuunugk2w588,12709570.0
juno12kvwpcxy8qm8nf2a3c2vsmtggq99ff7kd47mp7,9974182.0
juno12kwygqlsx0ydr3yyj3shedpxqwne86aemtdaxc,28097686.0
juno12kxy5x79rcr77ar5haq4n8jet9hdyr0azy6nrv,5777155.0
juno12kyzp0tphupfg3gsh4jjzn76aj7cxw6sn4vm75,5211521.0
juno12kz50qprlmus556jr5pq0ztn9cr9t6empyat9e,32145951.0
juno12l0ns2c834uuq4q7wh4yh748sel8fgam4zv02v,49032871.0
juno12l3jkqxf4ha2t9hnhqh5w3prfynh74rgtfmg7g,5176702.0
juno12l3pdardmr0qjxfagj8nr0zfrgw23tdh5z3yuw,5086518.0
juno12l3ta9w03pwyld3av7q054c22waf2qes9wlsye,6568448.0
juno12l5c5n6rqlgj94egvj4yxf8rn5ljrvhs6u5awd,5062011.0
juno12l5jyq47a39h8chk79cfx3luxmru3wqehxyfue,5386840.0
juno12l5ntgxhqsyvnv73q7fpgnth9arphxnjjjewhk,16395348.0
juno12l7h7lwfpq9yvr2276dvfnp9seewzsqhf9qper,45215945.0
juno12l7lleceq70uvfkjsgyz74xmg6dzjx268ltjmj,13459628.0
juno12l9qv48myfrcn5pr5wkmk290yt8w7swq2j554p,14048843.0
juno12lags8szx3lrq3wxqh6vhlcerz8fv6px8h60m3,7729706.0
juno12lan46dtm0f6lkaaskxz8vqqn0eaxw8srwa35w,35778175.0
juno12lcajtqjm7l2nyjwsu3yvf7p9t5zz30a0qfde6,8488053.0
juno12ld097zdqyntcfhxcpepuzwd25dt7pk6v42p9y,14048843.0
juno12ldgar7zr7cdnyk7xmeus3t9w2yasy996mf7qv,5855500.0
juno12ldkcv8htzy3t7gu7v3zl5j4ltva2xfax6rl6m,5052415.0
juno12ldys0xu4umqp6vat03az98rqq0rlw7xwrah9r,9296439.0
juno12levacrvfxvnvdkfcsrnag7knw9mgx8vpg4hxg,6568136.0
juno12lf35nxm2sp68n2zst4c8edr4puke9j5umrm94,6712230.0
juno12lg56wutpxxr9nudkukyjesx005u65l9t4d4uu,5291202.0
juno12lg696nrc0ek6pajuswg9xv0p5a0lempe0pu48,6010491.0
juno12lgc6l0tmtr4hjeyhefs9rlw4zmrgnaq8rm62f,33938172.0
juno12lgkdu68n30gk6jrzzvw3hxlmnqt77ycrs6lql,8073755.0
juno12lh4r9cem6j695smdk35hdadmqav46z5v0jupt,8972879.0
juno12lh70wrj9gj5wvuxfq5e6crtmk3jzsmxn0wlyz,28097686.0
juno12lhfk7apm6ecvnkwzlmjgp62lh8pph85j9jahl,10963736.0
juno12lkf5ec4sqjnn4w6d0lu0zvklq9nmkgt2vy90a,11241957.0
juno12lkgjk9wd5n8tahwuvefcl845pqy57ztsvgpln,5062517.0
juno12ll9nana3t96p0yl7ssyatltz0kqu7gwgup3gn,5153461.0
juno12llk842x8c8u34ay29npmpa8cd7z6lkxmmmhul,11475299.0
juno12ln0m99q5ryfh92zke0fzyatq9vscjaygj0q2d,227967.0
juno12lp42lxk2hdj92dce88j0na00dkf3q4ysqs4xh,9768562.0
juno12lph0t9x90atftxkf6v5gcksavxqxe6arfj2qm,14048843.0
juno12lpn94k8uwx7dfk5u8u3xw8zeszq2056r5d78w,23031473.0
juno12lqnsvf95lyvgjv76djdahvfxr9akxmcaqpwys,14048843.0
juno12lr0fp557mw7xwee6833y52lltyuzelzpmh5vh,9388680.0
juno12lr9u30ggk7x03a2ndqs2k07927hlcufkx8qgh,7012047.0
juno12lrm287xnw5yr3gu9pfquw3uana9tns5z3f9ll,14048843.0
juno12ls39vndhd55c5dm7ufund4kvzg6hrw50r0tdz,17784493.0
juno12lszgc66ap3e8j4ddd4jnanu4yk4nfcf3j4ypt,14048843.0
juno12lwyk347px4n3mcyqxtafaq0234nc83qd7yfsu,8160447.0
juno12lxdlysexsvkdhu923272c4nkqkswp7j8867we,5520341.0
juno12lxuxqv688t63p4ds0229yde7hz37sqrd2ha2t,10107857.0
juno12ly04qqhqh9mm7qf5ktp6x4nng7cf56sn7h3hq,10104825.0
juno12lydcmvujsea9w88xv8glmcvk8yc84828wdkr3,10104825.0
juno12lz0af5aazhp8hj0322phd4kf403dmzshf7vmq,5658702.0
juno12lzvcacrthkmx33dkxfce9pffnuazz5e2euurj,12227380.0
juno12lzy9pqazqsl42zvttkfx50zjxcs2u0mgyehqj,7339060.0
juno12m2pjyp6h337cfquk5m40eyjlly6x6kk25d36q,14048843.0
juno12m6vcww8as977564ujvx8jjxf6eq49a0yp9mg2,14048843.0
juno12m6ygs0s2le4ppv7w30puv9mmse82hhzy7vjdf,7275474.0
juno12m8n3nrcqrmkgu6ze4c6t4n82l6j3jtnc743f8,10145245.0
juno12m9zznkq9w9ylcxw8c3a7k580fr2je3d8temzz,10684724.0
juno12maevnhvagm97wwdxwsxtpnevst94hyp7qz3ky,14048843.0
juno12mcfyld45dzutjuzv0ny9xzwppzsks0dtyx5g3,18582101.0
juno12md34jsn57gmmnu4n7dgfwa2z5hwqvepzwn6lx,8455942.0
juno12mdekmt8f9vnrh4ldhmhspsrvlyus68qrwnugt,46149309.0
juno12me8jeq50dcpy8ls2zqtrmzrxj5xpe0hfjxv5k,5628821.0
juno12mfwvxhu7t5sly234wu5zg94xhjt9hskwcvscq,1182579.0
juno12mgjv406wh5kq8mf3xtqjk0s0xtxxumnw0sfwn,20621680.0
juno12mhaeqsq7dlyxvlr6alh927f8rwyj78qr4k3uz,62283219.0
juno12mj8lcqxmhq0ngqfr99dr39f45grrrew3fece6,9431501.0
juno12mlc056nk65fxnfkhngutvzlwmp8r3fhgfh6d2,7677192.0
juno12mnrdxfpa5rcrp8tq0q0rm42lphpc5n4a5rwzw,84293060.0
juno12mp6qf00ehdde2emvswj29t2246rxzrcyqncfr,10915165.0
juno12mpumdyhglqlln4vmq0fzamqpmkj89x0xwshu4,5090578.0
juno12mqgfxh25tqrl4xz39z0t67r4q024c7qyrh54e,5118585.0
juno12mqzed2yk9vhmhu6v00pls949m7u03k68sz9q4,12468200.0
juno12mt8xhkhjjr0a2prmcdwyca6z58wu5dceldk2u,14048843.0
juno12mv4gg4ug20aez9w4qystaecdkwmlz70jty2fu,10306922.0
juno12mvlwequdm23ltcl4utawkfm0ezxt3xha4gzsz,5153461.0
juno12n2tc8dc6p06fr4ydex47qadx8d9afz95t3mq9,14048843.0
juno12n3378pgzlh48mgft9ujua40zenkp0zxmg6srw,10205874.0
juno12n44yj8q89zxne05rajxqceufjhw3wre5gs5s3,29977341.0
juno12n66jycvuwg2lt2qct0h9z7wjdwp5gfve22lnp,8572891.0
juno12n6wnsyuuypxpwc8clf6fnhcxq2plwkjuq2gar,11216356.0
juno12n7enymltefqmsu3khackgtus88lr4n9qan7rv,5245290.0
juno12n7hm4p6u8qcwwzqdy78zl6yqkn3543rt95q68,227967.0
juno12n7jh6gtdc66azkvu6ajz6n95xzlz69dvkmtks,26766214.0
juno12n93t28wu2a3jwv8sda4w5vl409adzzdzz6jpg,28097686.0
juno12n99ta3ccugzzhjd504edkmrkwjlrhw5h953cc,8560612.0
juno12na4aw28eqy4mdvxtq4e3cl4y45e6fvq4zg8gc,5404959.0
juno12nark4r58q9hrc89nu7rgg0xhtjslqrcv4h3zs,6573519.0
juno12nauqv8ydg27hk9dzkwpvtda8w2zq8cm6temzu,14195068.0
juno12navyvklaf4m5r23nqa7erueq688l3mxfdxx9p,5581910.0
juno12nc003c4zswnpphd2shtgu2xpnerw72qfqknue,14048843.0
juno12nc70drnd5wgm4zxllepd7z6n3eprn8k8l2s04,61904600.0
juno12ncqyj4vvd7v424lmkzahzwxdgnfx8n34jta2l,5470490.0
juno12nd5wk49mpjezn6jexzeh6d4melq04lwpg05y2,56195373.0
juno12nd60d3pkh739n4lpf2kuz5kaxgfxdr9hua9m8,27767696.0
juno12ndkfqyjglrm6cavngjgwehpxjnkh4rcmpq2qn,11197539.0
juno12ndkxhxtl68ms0dthwjexyru6t7jxglaa273pq,12909356.0
juno12nfwamk73dlfg0km3llrqavv4m5s8e77fqwq65,12145706.0
juno12nhnw0xqh72w4fqncvfvma2q5qgxchju6wjmmg,15177665.0
juno12nhu3smrune8qhky7ydvv2fxv4sryheahey5jm,11212193.0
juno12njlxzl7rztsx5fmgmw96t4hz2u62mectpy36p,14048843.0
juno12nlk4d2pp4uyrc3zad6h926zsu9kwly8ypclrh,5062517.0
juno12nmelh9psl0hnah3ssclqrgh6cup030su4k4xw,5668111.0
juno12nn0z0v8v94rp9w8r7x58p36nucnp25xz8juwc,14048843.0
juno12nn6s4ra3hfmtvwkrp0vk2pgcpymc6tqxkew0n,14048843.0
juno12nn8p88uceey2ycpgzk6kx0pau5tpr93uzrmny,11115308.0
juno12nncr6tnw2q4e48dcnsteemw3gn8dxeecr6eaq,5138739.0
juno12nq4zczmwkqsp9vkx64hdj6kpwsa0xyj7xgfls,14048843.0
juno12nr0nu5k8uxyg2g0ra75elqsn4my5mjklrlcyf,9237302.0
juno12ns9fckf7we8jgrnc2vts3wkwpyh3qxfvdhvql,5546529.0
juno12nty2dv8pmffsf04ur0qf0n2qnvqr9uvzgxufm,6896897.0
juno12nu9gcmuzfwwwn3vddfduxxlvkq2rh54z3adv8,14048843.0
juno12nuggu3cyy3pazzhnxkw09t4qnv0mn4kudp5as,14048843.0
juno12nwxmg9yxv0hlx03xdr9jsanuugf79cy43566q,12454197.0
juno12nz7asrapuyl0zk9faxq65rtpmgnf6ww3adpm5,5153461.0
juno12p0yzdasl0rkmv0lsu9m42g70584f67z8t5kxr,6231761.0
juno12p2avu2kdqr0xc0r0f9w9cc7rp5gge9tjyelje,6968389.0
juno12p2ljfdta8nqaxcjkdx5qfv23pypdnseht7nw8,11197287.0
juno12p35ra0j537hxtu2sulpq8lr0vs95juqn6jar4,14048843.0
juno12p4k99z47zwdd7w38x0d3ca96rdwww9qnvlcy6,13972209.0
juno12p6zmrrg8q04cdz4fmxpvmnfvgyzn7msnur6j9,14048843.0
juno12pacz5tyulvluu0tl6kld3txhdu70dxgtmzpss,10711115.0
juno12pc8dyq4a5td8xhtg33pau4830rg8dm4pssay2,119863362.0
juno12pd6h5xd5gputhctkdxy9zatlpwuej0lq5lkea,64316226.0
juno12pepqzq5ud3ekvpqu986zc6s2erlena9vkq32l,14048843.0
juno12pgpxfanvxnrkwztca4h39s55fhc949z5utptj,14048843.0
juno12pgtk90nlrzqftdl2w9kewe6rrkzaszk534h24,14048843.0
juno12ph4s8glt9dhgv903aw0n7vx3w4v2u2re7djza,5159524.0
juno12phmzs899297aaewtltsdq8nptux7lcjy8tkpk,14048843.0
juno12phtrywkmtytukd3ujt5qvk2uf8k0sz5gxwx7p,19817053.0
juno12pjf52ppg3jrny3mrpcw2ltcg6vl2zhe30cur8,14048843.0
juno12pk8c2qprdnhm9859vyzryu6qmu2u47pjuzl0z,5072622.0
juno12pl6khdp5sxkwuznjllpl0h2dmushczfuwws2m,14048843.0
juno12pl860kfv2qpslve9gg9gds67lzxknvk2wl70l,14048843.0
juno12plnxn8wlvm5kjwggpkaa09mtjak6klf0mm4vk,23678176.0
juno12pmqqfchfhhlmvttltae4y6manugz5467hp4rt,14048843.0
juno12pmucez9s8kvmdrpyrz64jc2naggfqc6v5n3jd,23749476.0
juno12pnmwj5drqmnr8cvsemfyjdj9e9cs26xqvx86g,10509028.0
juno12pns4l02jmdk9zpa6sclvy96w79pvhdnxrfvy3,12419162.0
juno12pnv3ejmu7a9hgws5qkewt545kut5cwrcgqxhp,5392945.0
juno12ppafw4jdyvef8p852x5w2yy3peqeg896tefjv,19306336.0
juno12pqs3rn8hhr63ejlks0hvd0f2r0qz9fee0vtp7,14048843.0
juno12pqwf5k4hvqwaxx6h7ewzu77m9y3p9t6v72dn0,5521143.0
juno12prcf5tqxm7zssnals0g70hf7q6mtrefeq5xjz,5555450.0
juno12prnr6vvgr9xhkkrhzvzj7aktw9dtfwukls7rh,12125791.0
juno12ps45ruzuwgyfu9lg4azyw585v4ypjhtpq5q8p,85422871.0
juno12psvx0lk2rn6gya6jc0ktxx5c4hu3mmhuj8e6v,27427161.0
juno12ptgw4m5mm3s5gfrkrjyj6yxuj7r8uxns0j3kl,70244217.0
juno12ptpkt9qh9k0v5myf4gd688gk2tdakp2s28thq,6940796.0
juno12px266jhqym34qnxjn059l3f39acuvxy56h2fz,14048843.0
juno12pxhu6ndd3zaer7e795s5qdd7xkrpvq6739dhj,12357191.0
juno12pyj8wkgvp844m37srv9xmzv0g5tc27jg0sj07,5458240.0
juno12pyssk8tpjvlcx9v9vr0wldwctf765v7vmsqh7,8458942.0
juno12pznj24ryv0zsd67yzd62cfqxhpftr2ulqs7pe,15227578.0
juno12q0708jnrd6d5ud7ap5lz4tgu3yshppflsyl5v,42146530.0
juno12q0fkzfz00dvcly5e68c8pa9h45z7cj5qpqtmj,7275474.0
juno12q0nmknsp5wpc6zgav34jnsn7fmyqjuf0yemj4,28097686.0
juno12q0tutrmj3y890l9cufnw244kywcwyvug79gkm,10003827.0
juno12q3cg3cs852jg5v744mkzqf875ky3v4fhg9xny,10155350.0
juno12q3y4jgmctgel5hu5t5llqfs6yalgrp9zgqsmf,6922310.0
juno12q567kam3tclejefg8jggkxfxues5xlh2lfay8,14048843.0
juno12q5ltdjw76xv6vml22ylrdm97akpmmh5qtjgkv,726645.0
juno12q6q9v5mtcdnrapeu75zuf85j2tuucctlymvfq,21021173.0
juno12q6qeva7mqqyas7lqxdvrcv3ckzpqkqnucr6jl,11327509.0
juno12q6t590zsynvkx9snv786dj4yp5326sh3ctlkf,10171274.0
juno12q9maxrua7pz0nazgamkmzvk6a30kxnlju3e80,42146530.0
juno12q9urhjzrkpkuf4cq2mrhqtqfwgvejtek6ftfq,14048843.0
juno12q9whlmyf4f5vl9n0yl70std3ewk9vwvwhuls6,31118252.0
juno12qafnpgzh0e2fa0fupedkxlcjqxnzyeud34dn9,14048843.0
juno12qahcc7m5axx55mdeqhulwdxha983z76ekgquy,46340636.0
juno12qchx8ecdh5jnqd89kkecwh2975qlpadwnuxed,6810689.0
juno12qdy8ksqlhnrk3vu74wkqmrxsl3u3rj9ewekva,16566360.0
juno12qeqjds4nlrxpkjka9g30s438glneej8l3vqn6,5782991.0
juno12qfjzvtjhjrlp949j68equ6krjxp8whctrfvaq,42146530.0
juno12qg3ewcx77l5mkx8x4qj46wughzchu8v94cczj,9365719.0
juno12qltw26swa52wfdw2qw3l7gv4lu4qwxnknczmz,19202304.0
juno12qmhyv7ngsacant7vnfqnz4lv2v8gvchg3754v,14048843.0
juno12qne29vjrkfvt2t0frleju4ezqlz0t766dqa4a,11285794.0
juno12qnge8emk8umygelqt7g28krpr6f0pnr3yg52u,5241162.0
juno12qpgx8l2f7x7pyrtvs8ky2dacefj007cnyg0wg,24841370.0
juno12qq0mq3jg0a3kq0nz65zmtn45u7wfg4rnyhxtx,12530817.0
juno12qqhw7fztp8xyp5jcs38ad8037fw9yrw8wxnsk,42146530.0
juno12qr5w3cxn9ym67095hqmn3ryg5ue5hxd99ljux,23374646.0
juno12qt2tm4eh50yfnq2qlkpgzj2zassldkgy4jt9p,14048843.0
juno12qtdyv96dj9c5jmt4hahjfr35vvttp4qa4ytdj,9763151.0
juno12qufzwvv64jg9wdsf3r9jpy5ppnqays6xwcd0y,26912064.0
juno12qvd909wn082yzhmyn42h8uwatqts4qc75nhfq,14048843.0
juno12qvfy0nkxsps8mgh67cprvej40tss4x659zpxw,84293060.0
juno12qw63kzt0yfglqjyv40nquuu2nvqk0a7hvzp6r,11408147.0
juno12qwjdjfcwrfwu2kew8wmj4qqmxa0x293tcc44y,16371264.0
juno12qxt27l9nkwx30972krc7uqln3k2t6tfazc8wu,14048843.0
juno12r22qmma5yh60tpw0c3t3wzhg8tfp2daez9r67,12515063.0
juno12r2p0y79ucyecjqy3vh3k7fz8kvzqyhc575u0r,64621580.0
juno12r4evugwrpd7njvc3uwpp6nuxjgrehystamlgn,5759750.0
juno12r5py06h79rp7w9v2t6eg8jqur747uvmsx646m,14048843.0
juno12r6yat4wdma5627v2a0lryw6xga28zx5vrqduv,12327887.0
juno12r7zfwhq804zc5u8net9l2ww6aly5jn5w20m3m,14048843.0
juno12r8g4d4gztpzx3ufgfvl59k7g78y0xvug5fzjf,9759653.0
juno12r8gk60quy0v0thrms5mdlegdw6fwxmcfg3ncx,5053297.0
juno12rah55hesvzuq7xtsjudh4n0t7h5sm54sypmw3,14048843.0
juno12rcdej2vy5re5mgw8vt2f4737yv5vn57wayh4s,5654660.0
juno12rcdr7epmk20s9n7f8elnq003jhcvksjnju40m,5887650.0
juno12rcsgnedwjwn0wyxpwswjkvg0ll49adg40f5t2,14048843.0
juno12rd8lxcmp25k97cql2388xpy73tymtu5w3eq45,13479837.0
juno12rege0n9rdfhg83lp7rn60ws9ezjfzplxa8d0l,56323949.0
juno12rg6ur95r3e03gr47q8q93hxf2vszll8jcn5gl,20341014.0
juno12rhcjtfnug6hp8dq4sxdznvw668nrxt6hj67wz,5971952.0
juno12rjpgh43mr24vvcdl5st3drp4g6vg06wtwsrmx,7154718.0
juno12rkw8u64u4k5sc0gp5mw3p6rdz0h96e88jvjvx,14048843.0
juno12rlmpsen59qh0tduwlw0p6vcv09hc9406razrj,31688085.0
juno12rm9mzjucxzr68h2dzepdgj0wyl284gaqedrx3,6049975.0
juno12rnu5pl8rd0nvjym6qx45dddv85y5sanewwfyd,14048843.0
juno12rp58mjhv09nvt0drlr6v2psc4vstlj574fz04,14048843.0
juno12rpfdvjvzen2vk95en0nn3g6f2r2wy262kd7ly,14048843.0
juno12rpl3ga8mpf596tmhxju2de2kvs4magvzg7uvu,12567540.0
juno12rpwn6y6tcaywkzenvygzl8ea5mft6c9exttkd,7934615.0
juno12rrvxh268d78m33f5esed7pmec33qg5azvgu26,8714379.0
juno12rsvskjh7776yyu5yx0k4sfe5a4pvdsfx0dulz,12234447.0
juno12rt6naat9m4g7lr8y6lhv229uk5jpvttna7nmk,14048843.0
juno12ru2syew7er9l6ekk8g75xlkqey9a83xqmvw8r,5928856.0
juno12ryh0xeeq6ewv3xytwzc68rpt3x7zu67vjt5ey,13721536.0
juno12ryqtcp72f07m6eqpqxj7vx93hk2cq3w9k6v7g,8488333.0
juno12rzjthgus34m5ltlws5kjt3jy84uxt6k04trzm,6290778.0
juno12rzsy0v2js9ftmjkht6xpwu85w29c202uzkqea,5072831.0
juno12rztp7yuy7fgdjku7vxqx8dxdhvlwn97nkufd9,6126951.0
juno12rzxq9nys9jv8y3rstws7xwltdk59fpvw3q85q,13843611.0
juno12s0e2p2k8leu24t6mtrve5zs6exu5txywtwwzg,18293849.0
juno12s2sgsyyeqaz55hu4q53cmhyjyd4uvqxmkyqz3,5191389.0
juno12s3pvtsk664sa50kw7te2rh735c026l60257mc,7121982.0
juno12s3tsnzz7ejqm7pww48lf7yxv8tlnnet3vzgvx,14048843.0
juno12s7cfwfj3jc8f89cw8ws0jfaux37tyjwsswwnn,8923322.0
juno12s7d79dzts35v30eexrmal0v227xj5ndl9hwfu,6280149.0
juno12s7ju87qd8rte8e6825jst3gu3qsrmryeedd20,11410265.0
juno12s8fg0z3gcf7nmsrsympvt3laxfx5zj0dyxsyf,2122944.0
juno12sakst7l24er29068mpngzkdq70qfc0uqxx0e7,11310132.0
juno12saxy20x0x3n7efuxpfeq4jqp0vqpazyjtkz38,46750490.0
juno12sc3dggtyj3pzdenz3e0t6nx6at3szkaez57mj,5692257.0
juno12schuyydm0amrg4460t3dyv57tu9yagag69cqy,47324456.0
juno12scnajjddcrkskht7mj7qplzxh7zkzfw8dltur,77782293.0
juno12sczd7vmheqat355txqducgm6fk86ye48s06q8,14048843.0
juno12sdcmd9vgwfxtmagc39a3dfg7m40aphjkqwkh4,21409647.0
juno12sdj7r76m0qqrc3t08wnmx8ujj8p680wzgagg5,10105640.0
juno12sekd2fy3y9w0j99vzhf5mc4stjgk489jt3yg8,52915556.0
juno12sg9j60qwdmfy9sne75k5pm2rk6hfjd5jks5ac,14048843.0
juno12sgsxvlqc36jvzj9tlkrr5dg6d4k4f9y283kph,22589123.0
juno12shr7zgaj48pys7vphzuw0j5d0s7vd4lpznfcl,14048843.0
juno12shvtzhs82sa06qn2hhmu5yeu4534l2rhpxtwt,185201395.0
juno12sj6emevn267lm5xmjjfktdlmrkdw96du7js35,5355557.0
juno12sk0xlr5krg5q94v8ryfatv4jjruy8ft2jh0dl,42438980.0
juno12sk49csl356rs3c4mx5g9e34cu9whpq522q0l5,52691894.0
juno12sk6lkynhek2lau3gzp6xvl6a98ndfaw2jhxl3,12489044.0
juno12sklgfjw6sz8e35kxg9xkc5t7ytpruyka666g5,5052416.0
juno12slhkcj2n4dz8unx4ckjkesw65uvtjqtngj0r8,10105836.0
juno12slt96ddw9wtppg7ce2hgxvcax4wsxfpyma3nh,10476435.0
juno12sm9vfj4m95nr0974kjhjlfx4eyum37hmrysgv,36671631.0
juno12smk06s7mfgtclne4rl8mjkenrfmq2vzrjtln9,5223576.0
juno12smltf87hx94nyur0ygfg3yq63w2ddsnxpvqtm,5072622.0
juno12sn63adtvjk0eannd2ts8zk372hv7uvw6gw9gn,14048843.0
juno12spcwcnc7hupnngkx49dxhf5ljn2vt3h44zj8f,6140084.0
juno12spwuwnnksf0hv5t3e7x39ftmsc24p5dsse4xs,66603654.0
juno12stpx04f5h6thdj5dtsr47wa7nynmz5pcygl73,14048843.0
juno12sulya6ftehkgu4gn28t3yevgu3l0qf0su2mlp,7831490.0
juno12sw0t90d2wp8x2yvmh5x7nxg6c4hg324ue0a3x,6654027.0
juno12swcvuwrtkl799gr9kz6kfuvqncj39rcrzs9g0,5299981.0
juno12sws2kfnpaxv2wjn4q0wlmzt9mpayn3ya2k0ht,11045485.0
juno12szcx27qc92ccu327dr84mcn32vjtk9h8hfz3n,6012371.0
juno12szmj4nezpxgvqs53yt74mwla5wdzpx6e4k9l3,14048843.0
juno12szrq92s6unv0hxtqvl6ffu076qv5l0dl8n00w,14048843.0
juno12t2tw8zza2wjxrzm43xtvtpmpn4wmgn9mcdl6r,6889347.0
juno12t3szfpfpp3rw3nr7fqmq4wkl5wp5msxh6n5t4,28097686.0
juno12t3um6vptf3tskzhhlnx3zzvnweqn9txrh9mrc,11094394.0
juno12t5mr5x5j0d6w2k7ggctc6h9rzfz0wc4s2a8fs,10678710.0
juno12t5p8z5ukgx5kcwyg9gxlmwzpzulrfq463dhq0,5214090.0
juno12t6lx68txdpzglctk7yrt7saxjpgm68syqwd5s,5254509.0
juno12t6rnlqrmvmw9tkyckuldfr5ce3ahvkjm7gats,10104825.0
juno12t7qmf6tw62t8qxrun7zyhcc7m5qtyux064zwf,10104825.0
juno12t82zq2wmdccemu3x4mlx2l3ye7rewx5f3hclq,14048843.0
juno12t8psarwpv23v46gzrguhncczujg8durrmzxgw,5434934.0
juno12taaz5737vgy362k92y64xspwme7l5kt5g5p7h,14048843.0
juno12takrk3gtnzvhglyldhnu9pghvqgxt8kjqzrkj,14048843.0
juno12tayes0jz420uelu2lsa2035864fuhdwmecdvv,9442443.0
juno12tc02wts4kmjs079zmytn7w5pl32e9xzdcgeqq,28097686.0
juno12td8f95vyhnzc6eu2m2dq0apd7j3axnegu67s3,6062895.0
juno12tdulmvjmsmpaqrpshz0emu0h9sqz5x5jkmerz,35001713.0
juno12te44ds3r9r6jmtpdh9s6fa6zrfz3m95xwzp8k,8534522.0
juno12tf3qe9xjcu6neuhw5ay29gknmjzs32ca3e07u,14048843.0
juno12tfpxen3acrf7d03mh8a0ej92uhfjl4xelm5e2,35934531.0
juno12tgps5r5nvyyfvks8t3zk3a7mek6ltssvw0cnc,5560827.0
juno12tjtewxcqnkq6jg3wsqcqje3ssvpuew8gpwmq3,7761078.0
juno12tk5cu636thjjhevuw9qudmlwxt9xh375ra6w9,5143356.0
juno12tm47mx4uuzp7sajrt3wnu7e32drdpy8cexr8j,8047263.0
juno12tmhxcccly3nmkgapp3qwg4v6xef95vqwdqsqe,5481593.0
juno12tmykez57sta02kqx3trd4xaa643aacrmuad3m,997356.0
juno12tnmhezuwvq57cyrhd9xyaau2tswzj0gpr6ut7,16059176.0
juno12tphye4z5gas6gk066639n9wes9fnntaws2gej,8072585.0
juno12tpsf79q3p6ztt0lxrhc5urj463ly8ml7hv0y0,1139835.0
juno12tqglhz02jt9vjfl3h985eprlp96z060rd54h8,5860799.0
juno12trcwfd0e82g6904ntgka7y72efjp82hc3ynpx,5121122.0
juno12tt2pdxzph608hjhgl87dylsuprxpxplsfmn00,6115766.0
juno12tvsrn3c4m4fs8sux27nnmvcnkjflgw9syn524,14048843.0
juno12tvvnfgvfcjcr56y58c4p3k60cv7w98999vqx7,270711.0
juno12twh5fr0qsqsywr3l62fswyx3ynpyf94scnjgv,5169534.0
juno12tx06y92ak57083y8l2rhmjg36cqcyl5tj7lj9,14048843.0
juno12txvhn8zzpwvxxnv8zz7c36wk2tfxm4k49rrjc,11201293.0
juno12tyknrawl9cfstdxpyjur0j0ys0a8u40q7z6k3,14048843.0
juno12tyxtmeg350rneulzvn8c3q2d9y79njxalxv8p,5546345.0
juno12u0ka8x6gjl4f08sy3cjl407fhpvgg2jl6l3vf,13152011.0
juno12u2rtawpek80c47kfhnrh6udcsj0ufwplyjq6f,77893949.0
juno12u2sw5ymz2hvgu30fkztylgtyen3fa0y6ghd7z,10330909.0
juno12u3kvf9eevt6yphjjcmcayltdduyyrmcj2tyaa,14048843.0
juno12u4ndv2g50slkstympsyz9whf3g9c89vm54n5a,484430.0
juno12u5pz2464nn6jnqdjskaz3ruq6axaqg5chxr7q,6072407.0
juno12u5xwzqe3zd9u7zu5urfsakxxkeajxgqtze9y9,21162398.0
juno12u677u3z8e2k2tva6k2nz8dmpjz5xw86jhr4ac,5053423.0
juno12u6fq4fpczph2rvwkpa7unjgl7fgcsmmx0mnru,10155350.0
juno12u6hpy8nae57wrj60z5pvxwmgh4xjvxlfcndqc,12991016.0
juno12u6yc95ke5dg4mzq282cd0sv2vjzmyqgaz55x2,8682571.0
juno12u7jk2yc2caxlvtv9mlkg7mnzsh872mm79rz87,14048843.0
juno12u9ewhp72zzns6qapv90zd20mxvjrmea92gffm,5082727.0
juno12u9uftwvgx8fly8hz78mf3p2kg5jjnhg5za2a6,14048843.0
juno12ud5hpcuv2n2hghay08kqx4pp9prepfmj7qk8m,5481868.0
juno12udgs9zyfklusttlug8flz9vl8qyhx368c5qyj,50000000.0
juno12udytvg657mccdm5sf02lnl6uljr94nl9nex2k,14048843.0
juno12udz3pg72mr3yupsguf29nj3gfqlluwqsg4850,14048843.0
juno12ufnyt2k4h078uls0jv9dzwds6ln5rmk7nr3re,14048843.0
juno12ugmxtr07ug2jr7l4sw4fukd3ytk4mkl9qv6fl,709753.0
juno12ugp2gelweslex3g3keehp258drt3w82925rcx,5632188.0
juno12ugrku3mn7mz839ydlrl7fs47q90c8p5ljltra,7649968.0
juno12uj7tla47rnkutft4cujt4jzh2wkeh8ple956f,199471.0
juno12uk22nzee0hgahzttujcdce78ax627as3umnv7,120063628.0
juno12ukleru2e2jr6klp6xefzxj64tn08tg7lt0ell,8952875.0
juno12ul2hx6vx9jyjmsv9zc2wtv0dr79fdw4nyazmk,5294828.0
juno12up5hmgmf49lpmz40yvjrfphnlg5323nvf7a2y,5153461.0
